epoch,lr,loss,iou,val_loss,val_iou,val_dice
103,0.0001,0.1518566637583401,0.8492014841084918,0.1953557072519567,0.8133159960805033,0.8941485474306519
104,0.0001,0.1568134213703266,0.846935948534366,0.19341991066588143,0.8170765378986423,0.8962760335712401
105,0.0001,0.15467213016489278,0.8471281726487889,0.19253255099574954,0.8166805423608532,0.8962028211646442
106,0.0001,0.1538706020384595,0.8466391173825636,0.20389118566678438,0.8083447218587545,0.8906648632791142
107,0.0001,0.1522263768358507,0.8512448721495969,0.2010443646439238,0.8103770601142388,0.8919199699478969
108,0.0001,0.1517206923901171,0.8516466118209672,0.2022924390486899,0.812287604063303,0.8925348043718144
109,0.0001,0.15504266209360482,0.8456231977311105,0.19392592610651357,0.8145979999560822,0.8951030671543746
110,0.0001,0.15493572928767274,0.848005898569815,0.20891417407920596,0.8017118371574342,0.8867577862101068
111,0.0001,0.15121022510355797,0.8483701222830876,0.202848112307532,0.8069281151331998,0.8899363082762828
112,0.0001,0.151870905186819,0.8512615404991749,0.19481013491319094,0.8162773868024858,0.8957169546789496
113,0.0001,0.14919432549588924,0.8526646073562458,0.21403899203146123,0.8027472427333637,0.8871484152069339
114,0.0001,0.14888869058610738,0.8496586257469553,0.19951196109628402,0.8084541265081826,0.8910935257704627
115,0.0001,0.15091535595880037,0.8493616191973423,0.19431988343682594,0.8159924897718829,0.8956934325876016
116,0.0001,0.15360102871621864,0.8463120152296788,0.19633691546889398,0.8109555723731969,0.8925413152992379
117,0.0001,0.1501828298188638,0.8532101945602174,0.20211715565596014,0.8078910071003601,0.8904411341727316
118,0.0001,0.15060988840633543,0.8490777703878267,0.20401054689649903,0.805142998109521,0.8884294744179739
119,0.0001,0.1469674458430297,0.8549616006597165,0.19745552005795386,0.8099198351452261,0.8912515508073034
120,0.0001,0.14987375011694604,0.8524969563566278,0.23018343927543286,0.7915751641393068,0.8796104954114259
121,0.0001,0.15172177008960558,0.8479235514896504,0.19676873423805127,0.8115487872114913,0.8930226756182296
122,0.0001,0.14709206530149432,0.8536404588909988,0.19827903824390014,0.8128631916163532,0.8940104259875468
123,0.0001,0.14823486582524534,0.8533351358548026,0.1894091081757077,0.8182220314382714,0.8972334842433775
124,0.0001,0.14976341262243797,0.8522205362473422,0.19984692171474414,0.8108912594039241,0.8922341940616211
125,0.0001,0.1504835449051166,0.8504984604543235,0.19211744719502555,0.8125723619558247,0.89225322654317
126,0.0001,0.1437550301137178,0.8560369321517235,0.20533657943926795,0.8029220385541201,0.8868700941424111
127,0.0001,0.1443629559399425,0.8567729034483093,0.2071685812549095,0.8013567879402135,0.8861094756271332
128,0.0001,0.14402758008328037,0.8570914295392125,0.20014187150952445,0.8115347705608864,0.8929526068314826
129,0.0001,0.14782317186827246,0.8557658621973454,0.21620919999015126,0.7945976754193171,0.8811669394811833
130,0.0001,0.1420519266007603,0.856020449168909,0.2020023100810244,0.8122792540320511,0.8934110578715282
131,0.0001,0.14668340598759444,0.8510601205363523,0.2036772038723003,0.8103191916304769,0.891626027790743
132,0.0001,0.14576469571262166,0.8570035932593671,0.19987179916029033,0.8171394538608872,0.8965172170397138
133,0.0001,0.13967254991116732,0.8615329716375256,0.23004431970891237,0.7874289130318903,0.8763773853973268
134,0.0001,0.14355150221482568,0.8566532517143771,0.19679181742874874,0.8150502099740475,0.8949667002068682
135,0.0001,0.14177446800513543,0.858372016627683,0.19038499521382282,0.8164299441477976,0.8959619054233198
136,0.0001,0.14426080131012461,0.8558763116241246,0.19846744060171823,0.8104882228774438,0.891853939596879
137,0.0001,0.1420484572433043,0.8589951381868725,0.19560338608446837,0.8157985503290099,0.8956049676648254
138,0.0001,0.142599702388912,0.8589253360613005,0.207589417093062,0.8073670378746215,0.8898319908110728
139,0.0001,0.1414239115473153,0.8577924475196915,0.1951571279178465,0.813206402959273,0.8938744345068353
140,0.0001,0.13933957477194675,0.8590665632251102,0.21942283549060712,0.7924379759838249,0.8785060058148568
141,0.0001,0.144328759405492,0.8552226328125376,0.1936587836011986,0.8207881338580548,0.898707522946115
142,0.0001,0.13856299651273782,0.8606176720078745,0.20177111262186415,0.813740253629697,0.8943776503547544
143,0.0001,0.13641334456810053,0.8637546229935815,0.2039203822095959,0.8137714314207247,0.8942436942779048
144,0.0001,0.139497876232085,0.8631717024902085,0.2052803865574688,0.8062055108402206,0.8896185600931992
145,0.0001,0.1402267457674379,0.8607113197834013,0.20345382056484332,0.8097353246310742,0.8917335207504112
146,0.0001,0.13877755638913833,0.8623488337774159,0.1973304622779692,0.8176964972297608,0.8970552996820111
147,0.0001,0.13537566242874532,0.8643474594558865,0.2193261458177787,0.7977344620922421,0.8833799481233573
148,0.0001,0.1380668139760045,0.8625963883903217,0.19613490197699884,0.8133763238872418,0.8943436707885065
149,0.0001,0.13851857345173324,0.8614192363898875,0.1996272416473124,0.8098063604658877,0.8910873579212548
150,0.0001,0.13445612467501475,0.8650113138668365,0.19930164705466674,0.8132711821786528,0.8941098133186485
151,0.0001,0.13709066172224887,0.8624977889982661,0.19117928360928002,0.819279533973447,0.89769192432327
152,0.0001,0.13651536762498429,0.8654254897233484,0.19295226726573328,0.8161243992223477,0.8955049080622172
153,0.0001,0.13840486286343007,0.8626410676742938,0.2138366350376537,0.8032702989759344,0.8867245346546588
154,0.0001,0.1354433126207711,0.8639638123946937,0.2020259179131833,0.8130745375967481,0.8939907062764822
155,0.0001,0.1374069533162359,0.8629934818156557,0.20188930742657943,0.8102606718503734,0.8919245826208954
156,0.0001,0.13535235415118327,0.8668177392737219,0.19764642684445904,0.8135485841358188,0.8940712132091985
157,0.0001,0.1334217430672784,0.867909412951208,0.19557283835948547,0.8158843874241035,0.8951971573555974
158,0.0001,0.1357550010085106,0.8628108325561202,0.1965371016305306,0.8127534945199707,0.8937772727555543
159,0.0001,0.1325669894075912,0.8659700521264813,0.21503314108862354,0.8007575034644705,0.8860924351492984
160,0.0001,0.13297164448793383,0.8671346543425966,0.20263301981666873,0.8049403545064638,0.8883454968706248
161,0.0001,0.13151778954526652,0.8674288779960116,0.20377813606937498,0.8061608364094237,0.8889597672982462
162,0.0001,0.13317889614381653,0.8655773004815168,0.19585219473508053,0.815010439255822,0.895176848637877
163,0.0001,0.13363059250556905,0.8644087005683401,0.20006005922493908,0.813602750776945,0.8941821617059775
164,0.0001,0.13229144357036854,0.866726436663735,0.2003372309438755,0.8140604564185899,0.8944980965458011
165,0.0001,0.13206247422790182,0.8681457336102311,0.2044858154706183,0.8117074712990692,0.8929163261154226
166,0.0001,0.13306470126777456,0.8668794359742843,0.2020134064503488,0.8119395446395725,0.8928160346856509
167,0.0001,0.130717891011981,0.8672493341042307,0.2092288922023222,0.8068209959794185,0.8893141509208163
168,0.0001,0.13237909022448718,0.8662689799073411,0.2058902854864308,0.8059032954308236,0.8890737014116177
169,0.0001,0.12942806955264963,0.870239765139363,0.21545592932342794,0.8046087174570872,0.8883842563194135
170,0.0001,0.128367560993934,0.8710333012857967,0.196375901988476,0.8180174807987209,0.8967845505246478
171,0.0001,0.1309870552217615,0.8691017623639485,0.207436024195197,0.8025600034487099,0.8865810338497034
172,0.0001,0.13069044035198032,0.8676744869869407,0.20546867547696726,0.8118137720316938,0.8931844322484371
173,0.0001,0.12985780654826026,0.8675250161234718,0.20482175715396858,0.8116457017914481,0.8927369320306049
174,0.0001,0.13013550719057304,0.8688757401729412,0.1898946243559005,0.8236854861268844,0.9002355855018674
175,0.0001,0.1308293017140333,0.86663794180455,0.21840359012171023,0.797519251940542,0.8835494193852413
176,0.0001,0.12883872683497444,0.8708134644141363,0.19750068685567448,0.8168140497213093,0.8965371516965763
177,0.0001,0.12890686453252598,0.8685449975005597,0.19555591193237745,0.8204634896502123,0.898825681078052
178,0.0001,0.1271218191994273,0.8709456585750467,0.19399499006009516,0.8154530887788871,0.894965736344441
179,0.0001,0.12501485443849494,0.8728876428068796,0.20378340961616162,0.8124112294479303,0.8929781829375123
180,0.0001,0.12928426295950793,0.8707912473104058,0.20496069454733348,0.8081047176887608,0.8904560440473995
181,0.0001,0.12455531212946643,0.8736391105122352,0.21400013299002124,0.8078250739465405,0.8900918641342925
182,0.0001,0.12355166893938313,0.8766776857066281,0.19842892135843376,0.8160870486047125,0.8957830090587315
183,0.0001,0.12715674345044123,0.8707927421377208,0.20371455591538049,0.8110841363923171,0.8922075050191198
184,0.0001,0.1262777301820292,0.8716841215162278,0.21195772341910124,0.8092695279956752,0.8913574537465025
185,0.0001,0.128186964513599,0.8724794822607619,0.2093692871531999,0.8117608416861551,0.8931694414782382
186,0.0001,0.12358954478649126,0.874012509436177,0.20527479440146099,0.8141717617280864,0.8945540350981632
187,0.0001,0.12403455576387004,0.8750107682155438,0.2003815851115078,0.8129168360086366,0.8938009242896588
188,0.0001,0.1250774525321912,0.874397538617895,0.21069275833278722,0.8077734954734885,0.8899796467051476
189,0.0001,0.12446799749049588,0.8751713422416199,0.20709027883978937,0.8095379291912795,0.8914989147276752
190,0.0001,0.12443864671648412,0.8736958486376165,0.20677590456312103,0.8113941011358121,0.8930232139932862
191,0.0001,0.126555131494567,0.8726820471549899,0.19845347287337903,0.8178809021185266,0.8971259646416037
192,0.0001,0.12079448315544405,0.8769849087372013,0.1956748157911907,0.8209827540206708,0.8989839497371073
193,0.0001,0.12464995136943416,0.8725466346749051,0.2002515446588483,0.8148189637957515,0.8951364235862694
194,0.0001,0.12529654887275418,0.8723463733601187,0.2040720453668881,0.8081238642578076,0.8904355796247752
195,0.0001,0.12003917276211407,0.8789486954216984,0.2091260013208224,0.8093539102241261,0.8913435692587293
196,0.0001,0.12415181919932365,0.8759931281254925,0.2051158118454707,0.8107742769292503,0.89265462076128
197,0.0001,0.12119405939095262,0.8771255834078278,0.20703653732820743,0.8091206834907478,0.8913005000903399
198,0.0001,0.12176808714866638,0.8764275323026612,0.2037302205672843,0.8132456298630718,0.8939483077946285
199,0.0001,0.12155353102995002,0.8768270776112291,0.19712294775971098,0.8158349509259621,0.8953330872287307
200,0.0001,0.12219122913868531,0.8762178385129318,0.19980112648423695,0.8138326799449016,0.8941648862206567
201,0.0001,0.12279264460439267,0.8754406930227029,0.20088160330849575,0.8150906874479635,0.894877747530432
202,0.0001,0.11759612436095873,0.8806521715255603,0.2122691948978887,0.8018231432548492,0.8861151137418749
203,0.0001,0.11917578178471414,0.8790745303323413,0.20287433464747634,0.8143663698870592,0.894322372580233
204,0.0001,0.11793463527076486,0.8789325930269567,0.19913906393023584,0.8122658692968893,0.8933066406059774
205,0.0001,0.12029665553051493,0.8789125925568966,0.20099754691813032,0.8169368477665786,0.896312163473271
206,0.0001,0.11985779781488405,0.8769604554542605,0.20534896437143316,0.8076853672782912,0.8905267410441163
207,0.0001,0.11906543831894363,0.8803573205123427,0.2083960712128292,0.8054897584204178,0.8888679268447367
208,0.0001,0.11797767419745957,0.8802959515987446,0.21532970753019257,0.7980351322000435,0.8841646267577639
209,0.0001,0.11738627786221711,0.8815735995874793,0.20395778636367334,0.810656333366326,0.8922937750041717
210,0.0001,0.11998480337037556,0.8770779204667655,0.22367491564481934,0.8004907485573605,0.8855366093317166
211,0.0001,0.11777743163748064,0.879792789275911,0.20554489371059947,0.8140256694653374,0.8944732040001552
212,0.0001,0.11499015984759814,0.8839015129946337,0.20185273954634034,0.8161012296762326,0.8958678145275824
213,0.0001,0.11575141025410182,0.8824638804394865,0.2055833067508102,0.8093554398182308,0.8912382506545818
214,0.0001,0.11499530020831288,0.8837178208792198,0.21177730696394265,0.8081432261209232,0.8905278146022134
215,0.0001,0.11332289371369542,0.8846841294258786,0.20718823381931106,0.8097614807194566,0.8914180986574803
216,0.0001,0.11526163615610288,0.8827492233212019,0.20750020969809824,0.8102156763335561,0.8917785577217545
217,0.0001,0.11707670212439869,0.8805551527914849,0.21158922002839214,0.8058150689072305,0.8889626150531689
218,0.0001,0.11418003146199213,0.882629891026215,0.20642742617970947,0.8159665076129343,0.8957024394043241
219,0.0001,0.11409703946631888,0.8841095208837639,0.20290365565374407,0.8145491835138814,0.8948940475831977
220,0.0001,0.11550027345833572,0.8818538310496711,0.20598714122537934,0.8095941296274015,0.891573648480073
221,0.0001,0.11259250180876773,0.8842678533408557,0.20834576360063056,0.8089101111608874,0.8910510018719753
222,0.0001,0.11316382440104,0.8863632938929878,0.20525382045721044,0.8132075473425753,0.893996423915147
223,0.0001,0.11431847767553467,0.8829621367060693,0.20666222239849885,0.811437522284041,0.8930543916857143
224,0.0001,0.11235209864334783,0.8851927653802951,0.2238400426903212,0.8065656724445096,0.8896457772127527
225,0.0001,0.11714866243410801,0.8809208968555996,0.2031645063375462,0.8176763259096947,0.8969280899276392
226,0.0001,0.11309985900702683,0.8852488567439777,0.20310441520861808,0.8140832098623549,0.8946438469770748
227,0.0001,0.11186458553740944,0.8855548064679326,0.20488027237743311,0.8105057436775311,0.892397449048531
228,0.0001,0.11411455117058063,0.8847030646939973,0.2023193238443033,0.8120527323211415,0.8930742212978403
229,0.0001,0.10856050094184669,0.8893486501595307,0.2048026206176405,0.8105002891378179,0.8919281969831457
230,0.0001,0.11092363683425861,0.8891833195748163,0.196774748277802,0.8195533022387717,0.8979826577755592
231,0.0001,0.11254655637818833,0.8860541702248513,0.21338943198237115,0.8059372253123582,0.8887118985193225
232,0.0001,0.11148006038173386,0.883640945600192,0.2013553308183058,0.8146243018388866,0.8949433827410366
233,0.0001,0.10976562199817187,0.8883377557420017,0.20395860790861825,0.8135036400419324,0.8940231304888843
234,0.0001,0.11204547166176464,0.8859156463526568,0.20298531057173116,0.8134607173853624,0.8940760232623114
235,0.0001,0.10807722151495408,0.8902400629915835,0.20762695725253552,0.8098992968988581,0.8916680514950056
236,0.0001,0.1108345106676005,0.8864581193230536,0.19992887861811356,0.816665418281589,0.8963175673061754
237,0.0001,0.10784296648225923,0.8877048194330447,0.2017600291726217,0.8161027319314501,0.8958348362339255
238,0.0001,0.10870364642013675,0.8894070819337637,0.20363877171036826,0.8169761673414464,0.8963078360783125
239,0.0001,0.11042848895641341,0.8861313292614268,0.2095910830132534,0.8110398030501849,0.8926218166061989
240,0.0001,0.10806956320353177,0.8886370366552246,0.2057516009821368,0.8138119734461322,0.8945076226798028
241,0.0001,0.10926390076461046,0.8887328154328552,0.20357773104154994,0.8108652032001035,0.8919734323701111
242,0.0001,0.10812339626144672,0.8895513867655686,0.2029697337763847,0.8170881755157914,0.8966131356819922
243,0.0001,0.1085283501100713,0.8894174058705215,0.20350755070675317,0.8173741756529304,0.8966131935143465
244,0.0001,0.10871638730168343,0.8885014683225261,0.2118798203206476,0.8123778660029746,0.8932741408918997
245,0.0001,0.1066216507791609,0.8915125817506755,0.20811249643047422,0.8154801004980733,0.8951153968774299
246,0.0001,0.11021985122259112,0.887942634343136,0.21088908147605168,0.8072227399400271,0.890017216338019
247,0.0001,0.10831386865913004,0.8889331507661916,0.21126170921532406,0.8151797277273914,0.8951134316024817
248,0.0001,0.10742867037222005,0.8894653056389825,0.21104149623757842,0.8071726665258664,0.8898517970487092
249,0.0001,0.10578910169610078,0.8923327019138018,0.209003568901492,0.8101555988881528,0.891710525085353
250,0.0001,0.10486870056045228,0.8916544716135116,0.20741477901535915,0.8085579815690876,0.8906222357916594
251,0.0001,0.10744520547813263,0.8916664830322232,0.21062175042367395,0.8133620511691082,0.8940556072568157
252,0.0001,0.10734064691308616,0.8914861447561303,0.21346158478301386,0.809048440834232,0.8911498513589012
253,0.0001,0.1076708556841249,0.8915002165862703,0.21535699659517046,0.8085520252725532,0.8907473790289634
254,0.0001,0.10510773381245309,0.8925583854495287,0.20742191822198086,0.8129951038355566,0.8936011173840177
255,0.0001,0.10504999868031861,0.892382803116147,0.21236928065732724,0.8072286236864377,0.8896916253789449
256,0.0001,0.10457975565307383,0.8947355541076906,0.21353976523256027,0.8094949809988016,0.8913122652436236
257,0.0001,0.10553504498540492,0.8914937138305564,0.21653407200567984,0.805272596083875,0.8885957845646831
258,0.0001,0.10438634634449862,0.8921808945263756,0.21105780267302013,0.8090044466661208,0.8908671645932221
259,0.0001,0.10503502943809481,0.8921753132236271,0.20870701348505957,0.8139160538822816,0.8940851588591493
260,0.0001,0.10319496617800948,0.8948554208241214,0.20684132272797512,0.8126828959610564,0.893423679096445
261,0.0001,0.10659806322360384,0.8921006713462359,0.21119604436303838,0.8032790186953283,0.8871431416461659
262,0.0001,0.10418124586559724,0.8944171364432604,0.2113342161984802,0.8120550509513816,0.893185151889538
263,0.0001,0.10758803089459737,0.8900509374937241,0.20605499482568287,0.8122148886496964,0.893191732940622
264,0.0001,0.10191342310197112,0.896052346864642,0.22354554862989856,0.79664101222534,0.8829878882073716
265,0.0001,0.10340374001990194,0.892870933416296,0.2125569768034654,0.8091460290032744,0.8910565467024435
266,0.0001,0.10345455273122027,0.8929972018219462,0.212695495413907,0.8118050264528179,0.8928652629797141
267,0.0001,0.10079069960376491,0.8964207147262393,0.2150038684034623,0.8074072189509991,0.8898494808008083
268,0.0001,0.10177617768446605,0.8952280836614419,0.2171729089035464,0.8047397534488618,0.8880267790393983
269,0.0001,0.09942390187710956,0.8973861160764098,0.20813885219179826,0.8165441208046287,0.8959335158936806
